trade_date,monetary_policy,liquidity,growth,inflation,bond_supply,risk_appetite,rule_pressure,supporting_document_count,structured_observation_count,independent_event_count,monetary_policy_independent_event_count,liquidity_independent_event_count,growth_independent_event_count,inflation_independent_event_count,bond_supply_independent_event_count,risk_appetite_independent_event_count,monetary_policy_evidence_status,liquidity_evidence_status,growth_evidence_status,inflation_evidence_status,bond_supply_evidence_status,risk_appetite_evidence_status
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,235,2,218,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,235,2,218,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,235,2,218,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,235,2,218,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-13,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,236,2,219,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-14,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,236,2,219,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-15,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,236,2,219,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-16,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,236,2,219,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,236,2,219,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,237,2,220,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,237,2,220,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,237,2,220,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,237,2,220,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,237,2,220,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,238,2,221,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,238,2,221,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,238,2,221,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-30,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,238,2,221,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-07-31,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,238,2,221,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,238,2,221,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,238,2,221,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,238,2,221,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,238,2,221,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,238,2,221,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-10,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,239,2,222,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-11,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,239,2,222,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-12,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,239,2,222,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-13,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,239,2,222,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-14,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,239,2,222,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,240,2,223,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,240,2,223,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,240,2,223,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,240,2,223,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,240,2,223,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,241,2,224,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,241,2,224,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,241,2,224,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,241,2,224,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,241,2,224,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-08-31,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,242,2,225,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-01,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,242,2,225,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-02,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,242,2,225,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-03,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,242,2,225,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-04,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,242,2,225,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,242,2,225,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,242,2,225,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,242,2,225,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,242,2,225,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,242,2,225,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-14,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,243,2,226,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-15,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,243,2,226,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-16,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,243,2,226,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,243,2,226,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,243,2,226,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,3,8,245,2,228,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,245,2,228,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,245,2,228,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,245,2,228,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,245,2,228,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,245,2,228,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-28,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,246,2,229,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-29,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,246,2,229,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-09-30,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,1,8,246,2,229,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-09,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,246,2,229,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-10,0.0,-0.585,0.0,0.0,0.0,0.0,0.0,2,8,246,2,229,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,247,2,230,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,247,2,230,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,247,2,230,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,247,2,230,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,247,2,230,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,248,2,231,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,248,2,231,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,248,2,231,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,248,2,231,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,248,2,231,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,249,2,232,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,249,2,232,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,249,2,232,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,249,2,232,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-10-30,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,249,2,232,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-02,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,250,2,233,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-03,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,250,2,233,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-04,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,250,2,233,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-05,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,250,2,233,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-06,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,250,2,233,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,250,2,233,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,250,2,233,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,250,2,233,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,250,2,233,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,250,2,233,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-16,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,251,2,234,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,251,2,234,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,251,2,234,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-19,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,251,2,234,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-20,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,251,2,234,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,252,2,235,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,252,2,235,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,252,2,235,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-26,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,252,2,235,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-27,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,252,2,235,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-11-30,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,255,2,238,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-01,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,255,2,238,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-02,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,255,2,238,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-03,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,255,2,238,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-04,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,255,2,238,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-07,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,256,2,239,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-08,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,256,2,239,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-09,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,256,2,239,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-10,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,256,2,239,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-11,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,256,2,239,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-14,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,257,2,240,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-15,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,257,2,240,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-16,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,257,2,240,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-17,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,257,2,240,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-18,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,257,2,240,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-21,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,258,2,241,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-22,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,2,8,258,2,241,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-23,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,258,2,241,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-24,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,258,2,241,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-25,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,258,2,241,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-28,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,259,2,242,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
2020-12-29,0.0,-0.5625,0.0,0.0,0.0,0.0,0.0,1,8,259,2,242,2,4,9,0,insufficient_evidence,sufficient,insufficient_evidence,insufficient_evidence,sufficient,insufficient_evidence
